weld_force_recon,weld_current_recon,weld_voltatge_recon,weld_time_recon
0.08643434196710587,0.035585179924964905,0.5891180038452148,0.9996423125267029
0.03894892334938049,0.14529727399349213,0.5877441763877869,0.3237261474132538
0.06325865536928177,0.13139532506465912,0.5888040661811829,0.3301536440849304
0.04985126852989197,0.15064795315265656,0.5900541543960571,0.6587624549865723
0.07674098759889603,0.10036705434322357,0.589790403842926,0.6668286919593811
0.08154058456420898,0.09161509573459625,0.589749813079834,0.6675967574119568
0.03656943142414093,0.17490746080875397,0.5901601910591125,0.6546703577041626
0.04108702391386032,0.1696922928094864,0.5902400612831116,0.653777003288269
0.07277578115463257,0.12547068297863007,0.5905454158782959,0.6622865796089172
0.07620841264724731,0.11718456447124481,0.5904371738433838,0.6639196872711182
0.05733457952737808,0.14664848148822784,0.5890330672264099,0.32804155349731445
0.07201077044010162,0.11664693057537079,0.5887822508811951,0.3321227431297302
0.0858093649148941,0.1578850895166397,0.5914121270179749,0.3361247479915619
0.07370894402265549,0.1814090460538864,0.591571569442749,0.3334081172943115
0.07688169181346893,0.07838700711727142,0.5875231623649597,0.3314686119556427
0.06836090236902237,0.0865592211484909,0.5886471271514893,0.6620197296142578
0.03699377179145813,0.1825125366449356,0.5918538570404053,0.9856447577476501
0.06486911326646805,0.141696497797966,0.5893299579620361,0.32879847288131714
0.05249559134244919,0.18686042726039886,0.5917112231254578,0.6559001207351685
0.0464506670832634,0.20466680824756622,0.5906878113746643,0.32332906126976013
0.07312227785587311,0.12053118646144867,0.5903434753417969,0.6571415066719055
0.06785085797309875,0.12062196433544159,0.5913556814193726,0.9893653392791748
0.06529054045677185,0.18943513929843903,0.5913169384002686,0.3262677788734436
0.08699828386306763,0.14677993953227997,0.5923528075218201,0.6593602299690247
0.05969113111495972,0.1984301060438156,0.5926509499549866,0.6526396870613098
0.0683402419090271,0.17537714540958405,0.5922932028770447,0.6579174995422363
0.06114702671766281,0.21607808768749237,0.5934826731681824,0.6544560790061951
0.07165855169296265,0.19955109059810638,0.5934968590736389,0.6547260880470276
0.05696932226419449,0.1453714519739151,0.5902913212776184,0.6549146771430969
0.0688064694404602,0.1155390590429306,0.5898689031600952,0.6612192988395691
0.03795045614242554,0.14758466184139252,0.5877681970596313,0.3226645588874817
0.05049635469913483,0.12203375995159149,0.5875575542449951,0.326102077960968
0.04477965086698532,0.1826810985803604,0.5910373330116272,0.6580110192298889
0.05229844152927399,0.17496941983699799,0.5898684859275818,0.32803037762641907
0.08898202329874039,0.0675869733095169,0.5906177759170532,1.0023564100265503
0.07422410696744919,0.10678713023662567,0.5898832678794861,0.6654468774795532
0.05882144719362259,0.05900965631008148,0.5868707895278931,0.6597968339920044
0.06903678178787231,0.03956671059131622,0.5867524743080139,0.661867618560791
0.041598908603191376,0.15488485991954803,0.5896718502044678,0.6559423804283142
0.08921939134597778,0.0575728565454483,0.5888594388961792,0.6691656112670898
0.031845130026340485,0.16819949448108673,0.5895652174949646,0.6532201170921326
0.09586243331432343,0.03905521333217621,0.5885384678840637,0.6701009273529053
0.0844363123178482,0.008698567748069763,0.5865224599838257,0.6680821180343628
0.09064038097858429,-0.0021915435791015625,0.5864864587783813,0.6688487529754639
0.08511368930339813,0.05920146405696869,0.5872915387153625,0.335299015045166
0.04350370168685913,0.14400406181812286,0.5879925489425659,0.32386624813079834
0.07253729552030563,0.0856764167547226,0.5888988375663757,0.6649647951126099
0.04984597861766815,0.1401907056570053,0.5882645845413208,0.32633233070373535
0.031823985278606415,0.12784333527088165,0.5892054438591003,0.9731003046035767
0.035284094512462616,0.10252444446086884,0.5870848298072815,0.6536481976509094
0.09194865822792053,0.06911946833133698,0.5895245671272278,0.6712080836296082
0.06622364372015,0.11650167405605316,0.589737057685852,0.6610265374183655
0.04245797544717789,0.1530415266752243,0.5896551012992859,0.6565539836883545
0.09132623672485352,0.04326067864894867,0.5884100794792175,0.6696158647537231
0.0979350134730339,0.04577098786830902,0.5876003503799438,0.3390386700630188
0.0651051253080368,0.10326962172985077,0.589125394821167,0.6630261540412903
0.03840303421020508,0.19236554205417633,0.5909976959228516,0.6536948084831238
0.054255411028862,0.16983310878276825,0.5897824168205261,0.3271717429161072
0.09176555275917053,0.013206079602241516,0.5871989727020264,0.6695523262023926
0.07855477184057236,0.07771946489810944,0.5863131284713745,0.014876604080200195
0.041378453373909,0.14797662198543549,0.588013768196106,0.3233436942100525
0.06917750835418701,0.08176778256893158,0.5885118246078491,0.6640664935112
0.03529135882854462,0.14729313552379608,0.5889408588409424,0.6557450890541077
0.031058184802532196,0.15574036538600922,0.5890051126480103,0.6546783447265625
0.03979045897722244,0.10261739790439606,0.588667631149292,0.9672884345054626
0.058539800345897675,0.07259295880794525,0.586061954498291,0.3291189670562744
0.04371359944343567,0.10660524666309357,0.5864613652229309,0.3233441710472107
0.07426757365465164,0.032875820994377136,0.5868337154388428,0.6646692156791687
0.030533723533153534,0.17659755051136017,0.5898221135139465,0.6525143384933472
0.038580380380153656,0.15733973681926727,0.5895748734474182,0.6562536954879761
0.0932747945189476,0.04735301434993744,0.5887060165405273,0.6691961288452148
0.04008589684963226,0.15316979587078094,0.589501142501831,0.655963659286499
0.08386488258838654,0.12126292288303375,0.5911301374435425,0.6684601902961731
0.07306769490242004,0.14260290563106537,0.5912860631942749,0.6658492088317871
0.08310376852750778,0.09236358106136322,0.588526725769043,0.33529549837112427
0.07267141342163086,0.11431916058063507,0.5887296199798584,0.3320579528808594
0.09451544284820557,0.052205100655555725,0.5876386761665344,0.33877652883529663
0.06005135178565979,0.12247322499752045,0.5882204174995422,0.3292917013168335
0.0707884132862091,0.12059436738491058,0.5888668894767761,0.3327574133872986
0.0795278251171112,0.09435532987117767,0.5897299647331238,0.6676415205001831
0.09043010324239731,-0.0011223554611206055,0.5877343416213989,0.9669635891914368
0.04508776217699051,0.09560136497020721,0.5861162543296814,0.32775282859802246
0.07479330897331238,0.06896056234836578,0.5883639454841614,0.6663377285003662
0.0948520228266716,0.03899566829204559,0.5871129035949707,0.33803611993789673
0.09998655319213867,0.015541628003120422,0.5878534913063049,0.6731415390968323
0.0270756334066391,0.1558593362569809,0.5900980234146118,0.9855104088783264
0.09404648840427399,0.01881040632724762,0.5862257480621338,0.3377523422241211
0.0824945718050003,0.03267107903957367,0.5873816609382629,0.6677319407463074
0.08268086612224579,0.09164278209209442,0.5898258686065674,0.667488694190979
0.035951048135757446,0.18461467325687408,0.5905246734619141,0.6558605432510376
0.06476038694381714,0.10408537089824677,0.5891369581222534,0.6631970405578613
0.09271396696567535,0.049063846468925476,0.5887421369552612,0.6698354482650757
0.032498449087142944,0.09770505130290985,0.5867040753364563,0.6541920900344849
0.040206775069236755,0.08262990415096283,0.5865990519523621,0.6559707522392273
0.03369241952896118,0.12339361011981964,0.5864887237548828,0.32267147302627563
0.036027759313583374,0.11926235258579254,0.5864758491516113,0.32344740629196167
0.047411590814590454,0.10586033761501312,0.5880469083786011,0.659199595451355
0.06387204676866531,0.08560089766979218,0.5869491696357727,0.32864081859588623
0.0188443660736084,0.13418595492839813,0.5884778499603271,0.9409863352775574
0.061494216322898865,0.029838457703590393,0.5858336687088013,0.6572572588920593
0.08152894675731659,0.09146879613399506,0.5897386074066162,0.6665220856666565
0.03460591286420822,0.18488363921642303,0.5904425382614136,0.6548144221305847
0.07093287259340286,0.0731232613325119,0.588546097278595,0.7313650250434875
0.03693351149559021,0.14380501210689545,0.5891731977462769,0.7212801575660706
0.06302061676979065,0.12693403661251068,0.5902015566825867,0.721221923828125
0.05798058956861496,0.13708637654781342,0.5902817845344543,0.7199010252952576
0.07510078698396683,0.06528891623020172,0.5884428024291992,0.7177454829216003
0.03983331471681595,0.1356489211320877,0.5889776945114136,0.7088662385940552
0.06819362193346024,0.09672985970973969,0.5893861055374146,0.7429159879684448
0.039827749133110046,0.15316246449947357,0.5898101329803467,0.7358589768409729
0.07775206118822098,0.0811767429113388,0.5893909335136414,0.7464842796325684
0.07684740424156189,0.0824609249830246,0.5893843173980713,0.7465348243713379
0.09280642867088318,-0.007647469639778137,0.5867382287979126,0.7505295276641846
0.07588163018226624,0.027145132422447205,0.587035059928894,0.7457192540168762
0.06036987155675888,0.07590435445308685,0.5880064964294434,0.7421432733535767
0.07374882698059082,0.04955659806728363,0.5878170132637024,0.7453278303146362
0.0976797416806221,0.058577075600624084,0.5897133350372314,0.7311447858810425
0.08913987129926682,0.0730186253786087,0.5897414088249207,0.7303829193115234
0.04857168346643448,0.1349404901266098,0.5895360112190247,0.7112715244293213
0.03525404632091522,0.16225452721118927,0.5897670984268188,0.7075201272964478
0.08190558105707169,0.051191046833992004,0.5883507132530212,0.7274596691131592
0.09164965152740479,0.03187809884548187,0.5882079005241394,0.7298451066017151
0.04541186988353729,0.17829452455043793,0.5911117792129517,0.7103073596954346
0.05541747808456421,0.1590348333120346,0.5909874439239502,0.712451159954071
0.09200891107320786,0.05216626822948456,0.5890700221061707,0.7301768660545349
0.08326483517885208,0.0700845867395401,0.5892211198806763,0.7277220487594604
0.06695478409528732,0.08215747773647308,0.588650643825531,0.7301025986671448
0.06346595287322998,0.09076805412769318,0.5887680649757385,0.7283417582511902
0.07249713689088821,0.01687014102935791,0.586303174495697,0.7250940203666687
0.046165987849235535,0.07157672941684723,0.5865468382835388,0.6583822965621948
0.09199880808591843,0.08898244798183441,0.5903456211090088,0.6707913279533386
0.0641397163271904,0.15233854949474335,0.5897324085235596,0.33164310455322266
0.08944076299667358,0.07056640088558197,0.5894138813018799,0.6700884699821472
0.07956907153129578,0.09374408423900604,0.5896996855735779,0.6657405495643616
0.05295523256063461,0.1168024092912674,0.5875072479248047,0.3268301486968994
0.04961994290351868,0.11668752133846283,0.5886330008506775,0.6575860977172852
0.05311274528503418,0.17058943212032318,0.588365912437439,-0.008773818612098694
0.03660048544406891,0.1888173669576645,0.5893810391426086,0.3229134678840637
0.045550212264060974,0.25276756286621094,0.5939813852310181,0.6584212183952332
0.07422613352537155,0.19664447009563446,0.5935888886451721,0.6650598645210266
0.07071398198604584,0.11243624985218048,0.5898830890655518,0.6651567816734314
0.0961923897266388,0.05283142626285553,0.590493381023407,1.004239559173584
0.05598100274801254,0.11453650891780853,0.5876182317733765,0.327900230884552
0.06946928054094315,0.08704690635204315,0.5873909592628479,0.33160626888275146
0.07466920465230942,0.04889322817325592,0.5875215530395508,0.6647948026657104
0.04248587787151337,0.11358143389225006,0.5880284905433655,0.6564347743988037
0.04609757661819458,0.14495719969272614,0.5895630121231079,0.6567482352256775
0.07032832503318787,0.09256510436534882,0.5890371799468994,0.6650148034095764
0.04399358481168747,0.131895050406456,0.5888839960098267,0.6564949750900269
0.054140642285346985,0.10877259075641632,0.5886175632476807,0.6605890393257141
0.05273084342479706,0.16758744418621063,0.5909446477890015,0.6590797901153564
0.05928092449903488,0.16077987849712372,0.5897502899169922,0.3294052481651306
0.08251243084669113,0.05686978995800018,0.5870204567909241,0.33459198474884033
0.0749044194817543,0.07206089794635773,0.5871363878250122,0.332669734954834
0.04840070754289627,0.1678127497434616,0.5893099308013916,0.326656699180603
0.09408137202262878,0.0746610015630722,0.5885382294654846,0.3392362892627716
0.03337356448173523,0.1905035525560379,0.5905895233154297,0.6539760828018188
0.03850570321083069,0.1720704585313797,0.5915310978889465,0.9876260757446289
0.03787790983915329,0.18410290777683258,0.5892750024795532,0.32388317584991455
0.05117861181497574,0.1511669009923935,0.5901627540588379,0.6586305499076843
0.08612146228551865,0.08958326280117035,0.5886200070381165,0.33736467361450195
0.03525009751319885,0.18512104451656342,0.5904986262321472,0.6557161211967468
0.042920082807540894,0.10225386917591095,0.5889019966125488,0.9776792526245117
0.0973849669098854,-0.002803221344947815,0.5855553150177002,0.337878555059433
0.037209898233413696,0.19904308021068573,0.5912050604820251,0.6563329100608826
0.0666651576757431,0.14154334366321564,0.5908077359199524,0.6630725860595703
0.05996941775083542,0.13196371495723724,0.5899619460105896,0.6611473560333252
0.08598611503839493,0.08614902198314667,0.588465690612793,0.3364650309085846
0.050094835460186005,0.13601212203502655,0.5894570350646973,0.6564590334892273
0.0912737175822258,0.05033676326274872,0.5886948704719543,0.6687098741531372
0.035563282668590546,0.15561048686504364,0.5879403352737427,0.322382390499115
0.050646282732486725,0.11612163484096527,0.5886840224266052,0.6591811776161194
0.06094294786453247,0.11770115792751312,0.5867797136306763,0.010337099432945251
0.07639042288064957,0.05254940688610077,0.5864318013191223,0.33319997787475586
0.07983976602554321,0.019883930683135986,0.5866709351539612,0.6658473014831543
0.031024008989334106,0.11972381174564362,0.5875070691108704,0.6522464752197266
0.05137062817811966,0.09869487583637238,0.5880162715911865,0.6600000858306885
0.07053351402282715,0.052963510155677795,0.5887719392776489,0.9967484474182129
0.035325609147548676,0.11394183337688446,0.5862135291099548,0.32432401180267334
0.10134297609329224,-0.01923982799053192,0.5851587653160095,0.3427544832229614
0.09082154184579849,0.052265748381614685,0.5887506008148193,0.6701875329017639
0.06361519545316696,0.10767115652561188,0.5892072916030884,0.6627348065376282
0.07240233570337296,0.08703674376010895,0.5889369249343872,0.6627283096313477
0.09743960201740265,0.03500549495220184,0.5884758234024048,0.67014479637146
0.0474843755364418,0.17656899988651276,0.590956449508667,0.656163215637207
0.06741341203451157,0.13199599087238312,0.5904660820960999,0.663754940032959
0.06010682135820389,0.18948446214199066,0.5923401117324829,0.6601661443710327
0.07062570750713348,0.17267845571041107,0.5910042524337769,0.33260345458984375
0.08539582788944244,0.06568025052547455,0.5875781178474426,0.335451602935791
0.0936911404132843,0.049804046750068665,0.5874785780906677,0.33718013763427734
0.0531332865357399,0.15493865311145782,0.5890958905220032,0.32768505811691284
0.04339272528886795,0.1748654991388321,0.5892629027366638,0.32496851682662964
0.0644458755850792,0.06998692452907562,0.5877099633216858,0.6633362174034119
0.09440065920352936,0.004053190350532532,0.5883534550666809,1.0020102262496948
0.09469609707593918,0.05189530551433563,0.5876402854919434,0.33938199281692505
0.04428446292877197,0.14604167640209198,0.5894933938980103,0.6581026315689087
0.05048014223575592,0.10643164813518524,0.5869119763374329,0.325896680355072
0.04274985194206238,0.1123804897069931,0.5879986882209778,0.6569922566413879
0.05328671634197235,0.07959623634815216,0.5886557102203369,0.9784379005432129
0.06178306043148041,0.06845574080944061,0.5861101150512695,0.3302046060562134
0.05077781528234482,0.13326077163219452,0.5893937349319458,0.6576996445655823
0.061314769089221954,0.11110933125019073,0.5891897678375244,0.6609565615653992
0.06810552626848221,0.0976511687040329,0.5890958309173584,0.6639764904975891
0.0484677329659462,0.1391971856355667,0.5894861817359924,0.6577661633491516
0.07484546303749084,0.14112500846385956,0.5913346409797668,0.663897693157196
0.09020880609750748,0.1060100644826889,0.5909271836280823,0.6701529622077942
0.03963680565357208,0.21319441497325897,0.5919519066810608,0.6569681763648987
0.0678831934928894,0.16344822943210602,0.5904420018196106,0.33257073163986206
0.07204560190439224,0.10066114366054535,0.5881277918815613,0.3327982425689697
0.0613175705075264,0.11288373172283173,0.5892714262008667,0.6629824638366699
0.04347758740186691,0.19438837468624115,0.5900786519050598,0.32612866163253784
0.06608643382787704,0.1318940967321396,0.5917355418205261,0.9970715641975403
0.06706862151622772,0.08059261739253998,0.5883192420005798,0.6629266142845154
0.031460702419281006,0.15211640298366547,0.5888782739639282,0.6537024974822998
0.07456173747777939,0.08780752122402191,0.5891210436820984,0.6650751233100891
0.03083229809999466,0.17541120946407318,0.5897984504699707,0.653872013092041
0.0874493345618248,0.13278143107891083,0.591846764087677,0.6695597171783447
0.03662712126970291,0.23850952088832855,0.5927870273590088,0.6544458866119385
0.04311820864677429,0.14783664047718048,0.5894775986671448,0.6549860239028931
0.05562123656272888,0.12294553220272064,0.5892900228500366,0.6581055521965027
0.08353154361248016,0.12317191064357758,0.5911893248558044,0.6690691709518433
0.04953207075595856,0.200853630900383,0.5907503366470337,0.3272651135921478
0.07723838090896606,0.12457461655139923,0.5894636511802673,0.3342597484588623
0.08032093197107315,0.1109619289636612,0.5904648900032043,0.6670026779174805
0.07400794327259064,0.11277632415294647,0.5887585282325745,0.33308643102645874
0.07403980195522308,0.09990723431110382,0.5909368991851807,0.9958941340446472
0.07667859643697739,0.08150123059749603,0.5890036225318909,0.6657552719116211
0.058506131172180176,0.11717619001865387,0.5892565846443176,0.6614901423454285
0.09120623022317886,0.08928246796131134,0.590294361114502,0.6680392026901245
0.06646350026130676,0.13958854973316193,0.5907065272331238,0.6613052487373352
0.09411074221134186,0.10103832185268402,0.5909784436225891,0.6697616577148438
0.052802883088588715,0.19174306094646454,0.5905894041061401,0.3269505202770233
0.06870754063129425,0.17226703464984894,0.5922129154205322,0.6637209057807922
0.04865372180938721,0.21218739449977875,0.5925136208534241,0.6587189435958862
0.05108477175235748,0.17629776895046234,0.5898391604423523,0.3270817995071411
0.06393340229988098,0.1438106745481491,0.5907161235809326,0.6619575619697571
0.04698541760444641,0.2191924899816513,0.5899642109870911,-0.009212866425514221
0.07307016104459763,0.15129591524600983,0.5902886390686035,0.33380961418151855
0.08446652442216873,0.19221149384975433,0.5941015481948853,0.6695905327796936
0.03835907578468323,0.2894397974014282,0.5950056314468384,0.6551790833473206
0.09523262083530426,0.07579027116298676,0.5900176763534546,0.6713968515396118
0.049657225608825684,0.16260822117328644,0.5918880701065063,0.9900944828987122
0.05193188041448593,0.21085162460803986,0.591316282749176,0.3260040879249573
0.08965602517127991,0.13270322978496552,0.5906313061714172,0.33704572916030884
0.0723428949713707,0.04899652302265167,0.5873681902885437,0.6638545393943787
0.042665570974349976,0.1088973730802536,0.5878454446792603,0.6560118198394775
0.08212380111217499,0.08261702954769135,0.5894147753715515,0.6670227646827698
0.08326882869005203,0.08392973244190216,0.5895379781723022,0.6653875112533569
0.05820270627737045,0.0639868825674057,0.5870359539985657,0.6599642634391785
0.09144636243581772,-0.0049550533294677734,0.5864293575286865,0.66973477602005
0.04816336929798126,0.17484347522258759,0.5909448862075806,0.659770131111145
0.04934854805469513,0.18073426187038422,0.5899098515510559,0.32767823338508606
0.04550447314977646,0.09556631743907928,0.5861545205116272,0.3307223320007324
0.048943132162094116,0.08910171687602997,0.5861194729804993,0.33178335428237915
0.05981171131134033,0.07411341369152069,0.5862009525299072,0.3272135853767395
0.04943717271089554,0.09526316821575165,0.5863760113716125,0.32436442375183105
0.0867437869310379,0.02194581925868988,0.5872167348861694,0.6669081449508667
0.027061045169830322,0.13939382135868073,0.589393675327301,0.9796098470687866
0.06208264082670212,0.11170022189617157,0.5879080295562744,0.32874733209609985
0.034533850848674774,0.16109423339366913,0.5894479751586914,0.6527642607688904
0.09582292288541794,0.029952943325042725,0.5868047475814819,0.3382018804550171
0.05411472171545029,0.10546337068080902,0.5884761214256287,0.6597940325737
0.07228715717792511,0.036585286259651184,0.5881078839302063,0.9712198972702026
0.03207218647003174,0.12081126868724823,0.5862800478935242,0.32388442754745483
0.0622534453868866,0.07142843306064606,0.5876167416572571,0.6614406704902649
0.07797469198703766,0.040226057171821594,0.5873846411705017,0.6653121113777161
0.03617909550666809,0.10565905272960663,0.5872780084609985,0.6547946333885193
0.09409013390541077,0.0018326789140701294,0.5855312943458557,0.33850038051605225
0.03463254123926163,0.09386791288852692,0.5866897702217102,0.6548960208892822
0.052771084010601044,0.05711539089679718,0.5863925218582153,0.6597650051116943
0.05182266980409622,0.1596647948026657,0.5892051458358765,0.32791006565093994
0.058636754751205444,0.1386132687330246,0.590149998664856,0.6615893840789795
0.04541754722595215,0.1623004525899887,0.5875393152236938,-0.002881944179534912
0.07631420344114304,0.08494158089160919,0.5877626538276672,0.3330756425857544
0.03937205672264099,0.20756779611110687,0.5917004346847534,0.6565099358558655
0.05011671781539917,0.1890774816274643,0.591652512550354,0.6576399207115173
0.08666834235191345,0.09498356282711029,0.5902174711227417,0.6650717854499817
0.05522685497999191,0.15342797338962555,0.5918666124343872,0.9874217510223389
0.08052590489387512,0.09784059226512909,0.5885781049728394,0.3342721462249756
0.07564817368984222,0.1078680008649826,0.588663637638092,0.3328857421875
0.07058588415384293,0.20282281935214996,0.5936020016670227,0.664788544178009
0.03999628871679306,0.26770031452178955,0.5942164063453674,0.655028223991394
0.06996673345565796,0.1663828343153,0.5920546650886536,0.6640381217002869
0.06464281678199768,0.17871131002902985,0.5922021269798279,0.6617849469184875
0.09262999892234802,0.01244586706161499,0.5872319936752319,0.6713297367095947
0.0470428466796875,0.10587702691555023,0.5880204439163208,0.6585243940353394
0.054095759987831116,0.14439646899700165,0.5900869369506836,0.6612313985824585
0.07355711609125137,0.11294524371623993,0.5887402892112732,0.3342113494873047
0.06598180532455444,0.09262733161449432,0.5873874425888062,0.33082419633865356
0.09492333233356476,0.03364352881908417,0.5868998765945435,0.338776171207428
0.07315774261951447,0.12443308532238007,0.5891739726066589,0.33081769943237305
0.06729312241077423,0.1367911547422409,0.5892886519432068,0.3289893865585327
0.086197130382061,0.07539258897304535,0.5893940925598145,0.6689891219139099
0.08854549378156662,0.06168161332607269,0.5903453826904297,1.0023828744888306
0.07219289243221283,0.09365241229534149,0.5878415703773499,0.3311244547367096
0.04617244005203247,0.13787083327770233,0.5892752408981323,0.6566633582115173
0.08596251159906387,0.08523593842983246,0.5884237885475159,0.33581018447875977
0.03864322602748871,0.17416514456272125,0.5902671813964844,0.654800295829773
0.08520090579986572,0.05862747132778168,0.5899893045425415,1.0001789331436157
0.035997360944747925,0.17323188483715057,0.5886987447738647,0.3230471611022949
0.08196772634983063,0.06744135916233063,0.5887821316719055,0.6679308414459229
0.07799558341503143,0.07792006433010101,0.5889421701431274,0.6655649542808533
0.0658884346485138,0.1734606772661209,0.5920786261558533,0.6644137501716614
0.03442765772342682,0.2376726120710373,0.5926122665405273,0.6557193994522095
0.03782672435045242,0.1414116472005844,0.5888641476631165,0.6553352475166321
0.030366085469722748,0.15724138915538788,0.5890142321586609,0.6529513001441956
0.07677734643220901,0.09959594905376434,0.5897522568702698,0.6646908521652222
0.08049014210700989,0.0981978327035904,0.5885911583900452,0.33443641662597656
0.0756801962852478,0.10534815490245819,0.5885587930679321,0.3321433663368225
0.03794153034687042,0.17229433357715607,0.5901447534561157,0.6550798416137695
0.0674334466457367,0.13971616327762604,0.5894249081611633,0.3305370807647705
0.07327492535114288,0.10947810113430023,0.5912894010543823,0.9978975057601929
0.09388332068920135,0.13710443675518036,0.5924522280693054,0.6699902415275574
0.08207593858242035,0.16200567781925201,0.5926838517189026,0.6662982702255249
0.08201003074645996,0.1203991025686264,0.5909717679023743,0.6684352159500122
0.06753614544868469,0.15278194844722748,0.5913283228874207,0.6629158854484558
0.06484577059745789,0.12343378365039825,0.5899367332458496,0.6621906161308289
0.08562267571687698,0.08113120496273041,0.5895882844924927,0.6678770780563354
0.08238080888986588,0.01378658413887024,0.5865935683250427,0.667362630367279
0.10169084370136261,-0.02643069624900818,0.5862345099449158,0.6731296181678772
0.09008695185184479,-0.004574194550514221,0.5863446593284607,0.6671520471572876
0.06303650140762329,0.06437365710735321,0.5860260725021362,0.33056992292404175
0.04478839784860611,0.208535298705101,0.5907420516014099,0.3244381546974182
0.07997690886259079,0.12749485671520233,0.5911244750022888,0.6670690774917603
0.08766306936740875,0.11861033737659454,0.5899163484573364,0.3366125822067261
0.0893365889787674,0.09725816547870636,0.5918663740158081,1.0026185512542725
0.08150146156549454,0.013179585337638855,0.5865088105201721,0.6669807434082031
0.0926341861486435,-0.00828300416469574,0.5863691568374634,0.6693838834762573
0.09251727163791656,0.08579139411449432,0.5902471542358398,0.67052161693573
0.058525606989860535,0.15597765147686005,0.5908553600311279,0.6606954336166382
0.051162801682949066,0.11401866376399994,0.5886258482933044,0.6578208208084106
0.04341549426317215,0.13638509809970856,0.5876737236976624,0.3241990804672241
0.05194485932588577,0.13259325921535492,0.589446485042572,0.6584634184837341
0.07175485789775848,0.0905575305223465,0.5890477895736694,0.6647952198982239
0.06902723014354706,0.12246541678905487,0.5888243913650513,0.33196479082107544
0.06584241986274719,0.12050656974315643,0.5898874998092651,0.6635841131210327
0.054392486810684204,0.12479989230632782,0.5866469144821167,0.012142479419708252
0.07606805115938187,0.036978647112846375,0.585769534111023,0.33354073762893677
0.04410291463136673,0.18306897580623627,0.5910038948059082,0.656866729259491
0.044778890907764435,0.1805170625448227,0.5909466743469238,0.6576804518699646
